id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
324,5 05 1912,Switzerland,Germany,1,2,Friendly,St. Gallen,Switzerland,FALSE
325,16 06 1912,Norway,Sweden,1,2,Friendly,Kristiania,Norway,FALSE
326,20 06 1912,Sweden,Hungary,2,2,Friendly,Gothenburg,Sweden,FALSE
327,23 06 1912,Norway,Hungary,0,6,Friendly,Kristiania,Norway,FALSE
328,27 06 1912,Sweden,Finland,7,1,Friendly,Solna,Sweden,FALSE
329,3 07 1912,Norway,Russia,2,1,Friendly,Stockholm,Sweden,TRUE
330,12 07 1912,Russia,Hungary,0,9,Friendly,Moscow,Russia,FALSE
331,14 07 1912,Russia,Hungary,0,12,Friendly,Moscow,Russia,FALSE
332,15 08 1912,Uruguay,Argentina,2,0,Copa Lipton,Montevideo,Uruguay,FALSE
333,25 08 1912,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
334,22 09 1912,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
335,6 10 1912,Argentina,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,FALSE
336,6 10 1912,Denmark,Germany,3,1,Friendly,Copenhagen,Denmark,FALSE
337,3 11 1912,Hungary,Austria,4,0,Friendly,Budapest,Hungary,FALSE
338,3 11 1912,Sweden,Norway,4,2,Friendly,Gothenburg,Sweden,FALSE
339,17 11 1912,Germany,Netherlands,2,3,Friendly,Leipzig,Germany,FALSE
340,1 12 1912,Uruguay,Argentina,1,3,Friendly,Montevideo,Uruguay,FALSE
341,1 12 1912,Catalonia,France,1,0,Friendly,Barcelona,Spain,FALSE
342,22 12 1912,Italy,Austria,1,3,Friendly,Genoa,Italy,FALSE
343,12 01 1913,France,Italy,1,0,Friendly,Saint-Ouen,France,FALSE
344,18 01 1913,Northern Ireland,Wales,0,1,British Championship,Belfast,Republic of Ireland,FALSE
345,15 02 1913,Northern Ireland,England,2,1,British Championship,Belfast,Republic of Ireland,FALSE
346,16 02 1913,Belgium,France,3,0,Friendly,Brussels,Belgium,FALSE
347,3 03 1913,Wales,Scotland,0,0,British Championship,Wrexham,Wales,FALSE
348,9 03 1913,Belgium,Netherlands,3,3,Friendly,Antwerp,Belgium,FALSE
349,9 03 1913,Switzerland,France,1,4,Friendly,Geneva,Switzerland,FALSE
350,15 03 1913,Northern Ireland,Scotland,1,2,British Championship,Dublin,Republic of Ireland,FALSE
351,17 03 1913,England,Wales,4,3,British Championship,Bristol,England,FALSE
352,5 04 1913,England,Scotland,1,0,British Championship,London,England,FALSE
353,20 04 1913,France,Luxembourg,8,0,Friendly,Saint-Ouen,France,FALSE
354,20 04 1913,Netherlands,Belgium,2,4,Friendly,Zwolle,Netherlands,FALSE
355,27 04 1913,Austria,Hungary,1,4,Friendly,Vienna,Austria,FALSE
356,1 05 1913,Italy,Belgium,1,0,Friendly,Turin,Italy,FALSE
357,4 05 1913,Russia,Sweden,1,4,Friendly,Moscow,Russia,FALSE
358,4 05 1913,Switzerland,Belgium,1,2,Friendly,Basel,Switzerland,FALSE
359,18 05 1913,Germany,Switzerland,1,2,Friendly,Freiburg,Germany,FALSE
360,18 05 1913,Hungary,Sweden,2,0,Friendly,Budapest,Hungary,FALSE
361,25 05 1913,Denmark,Sweden,8,0,Friendly,Copenhagen,Denmark,FALSE
362,8 06 1913,Sweden,Norway,9,0,Friendly,Stockholm,Sweden,FALSE
363,15 06 1913,Argentina,Uruguay,1,1,Friendly,Avellaneda,Argentina,FALSE
364,15 06 1913,Austria,Italy,2,0,Friendly,Vienna,Austria,FALSE
365,9 07 1913,Argentina,Uruguay,2,1,Friendly,Avellaneda,Argentina,FALSE
366,15 08 1913,Argentina,Uruguay,4,0,Copa Lipton,Avellaneda,Argentina,FALSE
367,31 08 1913,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
368,14 09 1913,Russia,Norway,1,1,Friendly,Moscow,Russia,FALSE
369,21 09 1913,Chile,Argentina,0,2,Friendly,Vi??a del Mar,Chile,FALSE
370,5 10 1913,Sweden,Denmark,0,10,Friendly,Stockholm,Sweden,FALSE
371,5 10 1913,Uruguay,Argentina,1,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
372,26 10 1913,Germany,Denmark,1,4,Friendly,Hamburg,Germany,FALSE
373,26 10 1913,Hungary,Austria,4,3,Friendly,Budapest,Hungary,FALSE
374,26 10 1913,Norway,Sweden,1,1,Friendly,Kristiania,Norway,FALSE
375,26 10 1913,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,FALSE
376,2 11 1913,Belgium,Switzerland,2,0,Friendly,Verviers,Belgium,FALSE
377,23 11 1913,Belgium,Germany,6,2,Friendly,Antwerp,Belgium,FALSE
378,11 01 1914,Italy,Austria,0,0,Friendly,Milan,Italy,FALSE
379,19 01 1914,Wales,Northern Ireland,1,2,British Championship,Wrexham,Wales,FALSE
380,25 01 1914,France,Belgium,4,3,Friendly,Lille,France,FALSE
381,8 02 1914,Luxembourg,France,5,4,Friendly,Luxembourg,Luxembourg,FALSE
382,14 02 1914,England,Northern Ireland,0,3,British Championship,Middlesbrough,England,FALSE
383,28 02 1914,Scotland,Wales,0,0,British Championship,Glasgow,Scotland,FALSE
384,8 03 1914,France,Switzerland,2,2,Friendly,Saint-Ouen,France,FALSE
385,14 03 1914,Northern Ireland,Scotland,1,1,British Championship,Belfast,Republic of Ireland,FALSE
386,15 03 1914,Belgium,Netherlands,2,4,Friendly,Antwerp,Belgium,FALSE
387,16 03 1914,Wales,England,0,2,British Championship,Cardiff,Wales,FALSE
388,29 03 1914,Italy,France,2,0,Friendly,Turin,Italy,FALSE
389,5 04 1914,Italy,Switzerland,1,1,Friendly,Genoa,Italy,FALSE
390,5 04 1914,Netherlands,Germany,4,4,Friendly,Amsterdam,Netherlands,FALSE
391,14 04 1914,Scotland,England,3,1,British Championship,Glasgow,Scotland,FALSE
392,26 04 1914,Netherlands,Belgium,4,2,Friendly,Amsterdam,Netherlands,FALSE
393,3 05 1914,Austria,Hungary,2,0,Friendly,Vienna,Austria,FALSE
394,17 05 1914,Denmark,Netherlands,4,3,Friendly,Copenhagen,Denmark,FALSE
395,17 05 1914,Switzerland,Italy,0,1,Friendly,Berne,Switzerland,FALSE
396,24 05 1914,Sweden,Finland,4,3,Friendly,Solna,Sweden,FALSE
397,31 05 1914,Hungary,France,5,1,Friendly,Budapest,Hungary,FALSE
398,21 06 1914,Sweden,Hungary,1,1,Friendly,Solna,Sweden,FALSE
399,28 06 1914,Norway,Sweden,0,1,Friendly,Kristiania,Norway,FALSE
400,5 07 1914,Sweden,Russia,2,2,Friendly,Solna,Sweden,FALSE
401,12 07 1914,Norway,Russia,1,1,Friendly,Kristiania,Norway,FALSE
402,30 08 1914,Uruguay,Argentina,3,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
403,13 09 1914,Argentina,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
404,20 09 1914,Argentina,Brazil,3,0,Friendly,Buenos Aires,Argentina,FALSE
405,27 09 1914,Argentina,Brazil,0,1,Copa Roca,Buenos Aires,Argentina,FALSE
406,4 10 1914,Hungary,Austria,2,2,Friendly,Budapest,Hungary,FALSE
407,25 10 1914,Sweden,Norway,7,0,Friendly,Solna,Sweden,FALSE
408,8 11 1914,Austria,Hungary,1,2,Friendly,Vienna,Austria,FALSE
409,3 01 1915,Basque Country,Catalonia,6,1,Friendly,Bilbao,Spain,FALSE
410,31 01 1915,Italy,Switzerland,3,1,Friendly,Turin,Italy,FALSE
411,7 02 1915,Catalonia,Basque Country,2,2,Friendly,Barcelona,Spain,FALSE
412,2 05 1915,Hungary,Austria,2,5,Friendly,Budapest,Hungary,FALSE
413,13 05 1915,Basque Country,Catalonia,1,0,Friendly,Madrid,Spain,FALSE
414,30 05 1915,Austria,Hungary,1,2,Friendly,Vienna,Austria,FALSE
415,6 06 1915,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE
416,27 06 1915,Norway,Sweden,1,1,Friendly,Kristiania,Norway,FALSE
417,18 07 1915,Uruguay,Argentina,2,3,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
418,15 08 1915,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,FALSE
419,12 09 1915,Uruguay,Argentina,2,0,Copa Newton,Montevideo,Uruguay,FALSE
420,19 09 1915,Denmark,Norway,8,1,Friendly,Copenhagen,Denmark,FALSE
421,3 10 1915,Austria,Hungary,4,2,Friendly,Vienna,Austria,FALSE
422,24 10 1915,Sweden,Norway,5,2,Friendly,Stockholm,Sweden,FALSE
423,31 10 1915,Sweden,Denmark,0,2,Friendly,Stockholm,Sweden,FALSE
424,7 11 1915,Hungary,Austria,6,2,Friendly,Budapest,Hungary,FALSE
425,7 05 1916,Austria,Hungary,3,1,Friendly,Vienna,Austria,FALSE
426,21 05 1916,Catalonia,Basque Country,1,3,Friendly,Barcelona,Spain,FALSE
427,22 05 1916,Catalonia,Basque Country,0,0,Friendly,Barcelona,Spain,FALSE
428,4 06 1916,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,FALSE
429,4 06 1916,Hungary,Austria,2,1,Friendly,Budapest,Hungary,FALSE
430,4 06 1916,Basque Country,Catalonia,5,0,Friendly,Bilbao,Spain,FALSE
431,25 06 1916,Norway,Denmark,0,2,Friendly,Kristiania,Norway,FALSE
432,2 07 1916,Chile,Uruguay,0,4,Copa Am??rica,Buenos Aires,Argentina,TRUE
433,2 07 1916,Sweden,Norway,6,0,Friendly,Stockholm,Sweden,FALSE
434,6 07 1916,Argentina,Chile,6,1,Copa Am??rica,Buenos Aires,Argentina,FALSE
435,8 07 1916,Brazil,Chile,1,1,Copa Am??rica,Buenos Aires,Argentina,TRUE
436,10 07 1916,Argentina,Brazil,1,1,Copa Am??rica,Buenos Aires,Argentina,FALSE
437,12 07 1916,Argentina,Chile,1,0,Friendly,Buenos Aires,Argentina,FALSE
438,12 07 1916,Brazil,Uruguay,1,2,Copa Am??rica,Buenos Aires,Argentina,TRUE
439,14 07 1916,Uruguay,Chile,4,1,Friendly,Montevideo,Uruguay,FALSE
440,17 07 1916,Argentina,Uruguay,0,0,Copa Am??rica,Avellaneda,Argentina,FALSE
441,18 07 1916,Uruguay,Brazil,0,1,Friendly,Montevideo,Uruguay,FALSE
442,15 08 1916,Argentina,Uruguay,3,1,Copa Newton,Avellaneda,Argentina,FALSE
443,15 08 1916,Uruguay,Argentina,1,2,Copa Lipton,Montevideo,Uruguay,FALSE
444,20 08 1916,Sweden,United States,2,3,Friendly,Stockholm,Sweden,FALSE
445,3 09 1916,Norway,United States,1,1,Friendly,Kristiania,Norway,FALSE
446,1 10 1916,Argentina,Uruguay,7,2,Friendly,Avellaneda,Argentina,FALSE
447,1 10 1916,Hungary,Austria,2,3,Friendly,Budapest,Hungary,FALSE
448,1 10 1916,Norway,Sweden,0,0,Friendly,Kristiania,Norway,FALSE
449,1 10 1916,Uruguay,Argentina,0,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
450,8 10 1916,Sweden,Denmark,4,0,Friendly,Stockholm,Sweden,FALSE
451,15 10 1916,Denmark,Norway,8,0,Friendly,Copenhagen,Denmark,FALSE
452,29 10 1916,Uruguay,Argentina,3,1,Friendly,Montevideo,Uruguay,FALSE
453,5 11 1916,Austria,Hungary,3,3,Friendly,Vienna,Austria,FALSE
454,6 05 1917,Austria,Hungary,1,1,Friendly,Vienna,Austria,FALSE
455,7 05 1917,Japan,Philippines,2,15,Friendly,Tokyo,Japan,FALSE
456,3 06 1917,Denmark,Sweden,1,1,Friendly,Copenhagen,Denmark,FALSE
457,3 06 1917,Hungary,Austria,6,2,Friendly,Budapest,Hungary,FALSE
458,17 06 1917,Norway,Denmark,1,2,Friendly,Kristiania,Norway,FALSE
459,15 07 1917,Austria,Hungary,1,4,Friendly,Vienna,Austria,FALSE
460,18 07 1917,Uruguay,Argentina,0,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
461,15 08 1917,Argentina,Uruguay,1,0,Copa Lipton,Avellaneda,Argentina,FALSE
462,19 08 1917,Sweden,Norway,3,3,Friendly,Helsingborg,Sweden,FALSE
463,2 09 1917,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,FALSE
464,16 09 1917,Norway,Sweden,0,2,Friendly,Kristiania,Norway,FALSE
465,30 09 1917,Uruguay,Chile,4,0,Copa Am??rica,Montevideo,Uruguay,FALSE
466,3 10 1917,Argentina,Brazil,4,2,Copa Am??rica,Montevideo,Uruguay,TRUE
467,6 10 1917,Argentina,Chile,1,0,Copa Am??rica,Montevideo,Uruguay,TRUE
468,7 10 1917,Denmark,Norway,12,0,Friendly,Copenhagen,Denmark,FALSE
469,7 10 1917,Hungary,Austria,2,1,Friendly,Budapest,Hungary,FALSE
470,7 10 1917,Uruguay,Brazil,4,0,Copa Am??rica,Montevideo,Uruguay,FALSE
471,12 10 1917,Brazil,Chile,5,0,Copa Am??rica,Montevideo,Uruguay,TRUE
472,14 10 1917,Sweden,Denmark,1,2,Friendly,Stockholm,Sweden,FALSE
473,14 10 1917,Uruguay,Argentina,1,0,Copa Am??rica,Montevideo,Uruguay,FALSE
474,16 10 1917,Uruguay,Brazil,3,1,Friendly,Montevideo,Uruguay,FALSE
475,4 11 1917,Austria,Hungary,1,2,Friendly,Vienna,Austria,FALSE
476,23 12 1917,Switzerland,Austria,0,1,Friendly,Basel,Switzerland,FALSE
477,26 12 1917,Switzerland,Austria,3,2,Friendly,Z??rich,Switzerland,FALSE
478,14 04 1918,Hungary,Austria,2,0,Friendly,Budapest,Hungary,FALSE
479,9 05 1918,Austria,Switzerland,5,1,Friendly,Vienna,Austria,FALSE
480,12 05 1918,Hungary,Switzerland,2,1,Friendly,Budapest,Hungary,FALSE
481,26 05 1918,Sweden,Norway,2,0,Friendly,Stockholm,Sweden,FALSE
482,2 06 1918,Austria,Hungary,0,2,Friendly,Vienna,Austria,FALSE
483,2 06 1918,Denmark,Sweden,3,0,Friendly,Copenhagen,Denmark,FALSE
484,16 06 1918,Norway,Denmark,3,1,Friendly,Kristiania,Norway,FALSE
485,18 07 1918,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
486,28 07 1918,Uruguay,Argentina,3,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
487,15 08 1918,Argentina,Uruguay,0,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
488,25 08 1918,Argentina,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
489,15 09 1918,Norway,Sweden,2,1,Friendly,Kristiania,Norway,FALSE
490,20 09 1918,Uruguay,Argentina,1,1,Copa Lipton,Montevideo,Uruguay,FALSE
491,29 09 1918,Argentina,Uruguay,2,0,Copa Newton,Buenos Aires,Argentina,FALSE
492,6 10 1918,Austria,Hungary,0,3,Friendly,Vienna,Austria,FALSE
493,6 10 1918,Denmark,Norway,4,0,Friendly,Copenhagen,Denmark,FALSE
494,20 10 1918,Sweden,Denmark,1,2,Friendly,Gothenburg,Sweden,FALSE
495,9 03 1919,Belgium,France,2,2,Friendly,Brussels,Belgium,FALSE
496,6 04 1919,Hungary,Austria,2,1,Friendly,Budapest,Hungary,FALSE
497,11 05 1919,Brazil,Chile,6,0,Copa Am??rica,Rio de Janeiro,Brazil,FALSE
498,11 05 1919,Paraguay,Argentina,1,5,Friendly,Asunci??n,Paraguay,FALSE
499,13 05 1919,Argentina,Uruguay,2,3,Copa Am??rica,Rio de Janeiro,Brazil,TRUE
500,15 05 1919,Paraguay,Argentina,0,3,Friendly,Asunci??n,Paraguay,FALSE
501,17 05 1919,Chile,Uruguay,0,2,Copa Am??rica,Rio de Janeiro,Brazil,TRUE
502,18 05 1919,Brazil,Argentina,3,1,Copa Am??rica,Rio de Janeiro,Brazil,FALSE
503,21 05 1919,Paraguay,Argentina,1,2,Friendly,Asunci??n,Paraguay,FALSE
504,22 05 1919,Argentina,Chile,4,1,Copa Am??rica,Rio de Janeiro,Brazil,TRUE
505,24 05 1919,Paraguay,Argentina,1,2,Friendly,Asunci??n,Paraguay,FALSE
506,26 05 1919,Brazil,Uruguay,2,2,Copa Am??rica,Rio de Janeiro,Brazil,FALSE
507,29 05 1919,Brazil,Uruguay,1,0,Copa Am??rica,Rio de Janeiro,Brazil,FALSE
508,29 05 1919,Sweden,Finland,1,0,Friendly,Stockholm,Sweden,FALSE
509,1 06 1919,Brazil,Argentina,3,3,Friendly,Rio de Janeiro,Brazil,FALSE
510,5 06 1919,Denmark,Sweden,3,0,Friendly,Copenhagen,Denmark,FALSE
511,9 06 1919,Netherlands,Sweden,3,1,Friendly,Amsterdam,Netherlands,FALSE
512,12 06 1919,Denmark,Norway,5,1,Friendly,Copenhagen,Denmark,FALSE
513,29 06 1919,Norway,Sweden,4,3,Friendly,Kristiania,Norway,FALSE
514,18 07 1919,Uruguay,Argentina,4,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
515,24 08 1919,Sweden,Netherlands,4,1,Friendly,Stockholm,Sweden,FALSE
516,24 08 1919,Uruguay,Argentina,2,1,Copa Newton,Montevideo,Uruguay,FALSE
517,31 08 1919,Norway,Netherlands,1,1,Friendly,Oslo,Norway,FALSE
518,7 09 1919,Argentina,Uruguay,1,2,Copa Lipton,Buenos Aires,Argentina,FALSE
519,14 09 1919,Sweden,Norway,1,5,Friendly,Gothenburg,Sweden,FALSE
520,21 09 1919,Norway,Denmark,3,2,Friendly,Kristiania,Norway,FALSE
521,28 09 1919,Finland,Sweden,3,3,Friendly,Helsinki,Finland,FALSE
522,5 10 1919,Austria,Hungary,2,0,Friendly,Vienna,Austria,FALSE
523,12 10 1919,Sweden,Denmark,3,0,Friendly,Stockholm,Sweden,FALSE
524,19 10 1919,Argentina,Uruguay,6,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
525,25 10 1919,Northern Ireland,England,1,1,British Championship,Belfast,Republic of Ireland,FALSE
526,9 11 1919,Hungary,Austria,3,2,Friendly,Budapest,Hungary,FALSE
527,7 12 1919,Uruguay,Argentina,4,2,Friendly,Montevideo,Uruguay,FALSE
528,18 01 1920,Italy,France,9,4,Friendly,Milan,Italy,FALSE
529,14 02 1920,Northern Ireland,Wales,2,2,British Championship,Belfast,Republic of Ireland,FALSE
530,26 02 1920,Wales,Scotland,1,1,British Championship,Cardiff,Wales,FALSE
531,29 02 1920,Switzerland,France,0,2,Friendly,Geneva,Switzerland,FALSE
532,13 03 1920,Scotland,Northern Ireland,3,0,British Championship,Glasgow,Scotland,FALSE
533,15 03 1920,England,Wales,1,2,British Championship,London,England,FALSE
534,28 03 1920,France,Belgium,2,1,Friendly,Paris,France,FALSE
535,28 03 1920,Switzerland,Italy,3,0,Friendly,Berne,Switzerland,FALSE
536,5 04 1920,Netherlands,Denmark,2,0,Friendly,Amsterdam,Netherlands,FALSE
537,10 04 1920,England,Scotland,5,4,British Championship,Sheffield,England,FALSE
538,2 05 1920,Austria,Hungary,2,2,Friendly,Vienna,Austria,FALSE
539,13 05 1920,Italy,Netherlands,1,1,Friendly,Genoa,Italy,FALSE
540,16 05 1920,Switzerland,Netherlands,2,1,Friendly,Basel,Switzerland,FALSE
541,30 05 1920,Sweden,Finland,4,0,Friendly,Stockholm,Sweden,FALSE
542,6 06 1920,Sweden,Switzerland,0,1,Friendly,Stockholm,Sweden,FALSE
543,13 06 1920,Norway,Denmark,1,1,Friendly,Kristiania,Norway,FALSE
544,27 06 1920,Norway,Sweden,0,3,Friendly,Kristiania,Norway,FALSE
545,27 06 1920,Switzerland,Germany,4,1,Friendly,Z??rich,Switzerland,FALSE
546,18 07 1920,Uruguay,Argentina,2,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE
547,25 07 1920,Argentina,Uruguay,1,3,Copa Newton,Buenos Aires,Argentina,FALSE
548,8 08 1920,Argentina,Uruguay,1,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE
549,11 09 1920,Chile,Brazil,0,1,Copa Am??rica,Vi??a del Mar,Chile,FALSE
550,12 09 1920,Uruguay,Argentina,1,1,Copa Am??rica,Vi??a del Mar,Chile,TRUE
551,18 09 1920,Brazil,Uruguay,0,6,Copa Am??rica,Vi??a del Mar,Chile,TRUE
552,19 09 1920,Finland,Sweden,1,0,Friendly,Helsinki,Finland,FALSE
553,20 09 1920,Chile,Argentina,1,1,Copa Am??rica,Vi??a del Mar,Chile,FALSE
554,25 09 1920,Argentina,Brazil,2,0,Copa Am??rica,Vi??a del Mar,Chile,TRUE
555,26 09 1920,Austria,Germany,3,2,Friendly,Vienna,Austria,FALSE
556,26 09 1920,Sweden,Norway,0,0,Friendly,Stockholm,Sweden,FALSE
557,3 10 1920,Chile,Uruguay,1,2,Copa Am??rica,Vi??a del Mar,Chile,FALSE
558,10 10 1920,Sweden,Denmark,0,2,Friendly,Stockholm,Sweden,FALSE
559,17 10 1920,Finland,Estonia,6,0,Friendly,Helsinki,Finland,FALSE
560,23 10 1920,England,Northern Ireland,2,0,British Championship,Sunderland,England,FALSE
561,24 10 1920,Germany,Hungary,1,0,Friendly,Berlin,Germany,FALSE
562,7 11 1920,Hungary,Austria,1,2,Friendly,Budapest,Hungary,FALSE
563,12 02 1921,Scotland,Wales,2,1,British Championship,Aberdeen,Scotland,FALSE
564,20 02 1921,France,Italy,1,2,Friendly,Marseille,France,FALSE
565,26 02 1921,Northern Ireland,Scotland,0,2,British Championship,Belfast,Republic of Ireland,FALSE
566,6 03 1921,Belgium,France,3,1,Friendly,Forest,Belgium,FALSE
567,6 03 1921,Italy,Switzerland,2,1,Friendly,Milan,Italy,FALSE
568,14 03 1921,Wales,England,0,0,British Championship,Cardiff,Wales,FALSE
569,26 03 1921,Austria,Sweden,2,2,Friendly,Vienna,Austria,FALSE
570,3 04 1921,Catalonia,Provence,4,0,Friendly,Barcelona,Spain,FALSE
571,4 04 1921,Catalonia,Provence,1,0,Friendly,Barcelona,Spain,FALSE
572,7 04 1921,Paraguay,Argentina,3,1,Friendly,Asunci??n,Paraguay,FALSE
573,9 04 1921,Scotland,England,3,0,British Championship,Glasgow,Scotland,FALSE
574,9 04 1921,Wales,Northern Ireland,2,1,British Championship,Swansea,Wales,FALSE
575,14 04 1921,Paraguay,Argentina,2,2,Friendly,Asunci??n,Paraguay,FALSE
576,24 04 1921,Austria,Hungary,4,1,Friendly,Vienna,Austria,FALSE
577,1 05 1921,Switzerland,Austria,2,2,Friendly,St. Gallen,Switzerland,FALSE
578,5 05 1921,Belgium,Italy,2,3,Friendly,Antwerp,Belgium,FALSE
579,5 05 1921,Germany,Austria,3,3,Friendly,Dresden,Germany,FALSE
580,8 05 1921,Netherlands,Italy,2,2,Friendly,Amsterdam,Netherlands,FALSE
581,15 05 1921,Belgium,Netherlands,1,1,Friendly,Antwerp,Belgium,FALSE
582,21 05 1921,Belgium,England,0,2,Friendly,Brussels,Belgium,FALSE
583,25 05 1921,Norway,Finland,3,2,Friendly,Kristiania,Norway,FALSE
584,29 05 1921,Sweden,Finland,0,3,Friendly,Stockholm,Sweden,FALSE
585,30 05 1921,Japan,Philippines,0,3,Friendly,Shanghai,China PR,TRUE
586,5 06 1921,Hungary,Germany,3,0,Friendly,Budapest,Hungary,FALSE
587,12 06 1921,Denmark,Netherlands,1,1,Friendly,Copenhagen,Denmark,FALSE
588,19 06 1921,Norway,Sweden,3,1,Friendly,Kristiania,Norway,FALSE
589,9 07 1921,Canada,Scotland,0,1,Friendly,Montr??al,Canada,FALSE
590,22 07 1921,Estonia,Sweden,0,0,Friendly,Tallinn,Estonia,FALSE
591,24 07 1921,Sweden,Austria,1,3,Friendly,Stockholm,Sweden,FALSE
592,31 07 1921,Finland,Austria,2,3,Friendly,Helsinki,Finland,FALSE
593,28 08 1921,Estonia,Finland,0,3,Friendly,Tallinn,Estonia,FALSE
594,14 09 1921,Costa Rica,El Salvador,7,0,Friendly,Guatemala,Guatemala,TRUE
595,18 09 1921,Finland,Germany,3,3,Friendly,Helsinki,Finland,FALSE
596,18 09 1921,Guatemala,Costa Rica,0,6,Friendly,Guatemala,Guatemala,FALSE
597,18 09 1921,Sweden,Norway,0,3,Friendly,Stockholm,Sweden,FALSE
598,25 09 1921,Chile,Argentina,1,4,Friendly,Vi??a del Mar,Chile,FALSE
599,2 10 1921,Argentina,Brazil,1,0,Copa Am??rica,Buenos Aires,Argentina,FALSE
600,2 10 1921,Chile,Argentina,1,1,Friendly,Santiago,Chile,FALSE
